User_ID,Title,Score,Genre
90.0,Banana,1.0,"Animation, Family, Comedy"
91.0,The Life Aquatic with Steve Zissou,6.0,"Adventure, Comedy, Drama"
91.0,Come and Find Me,2.0,"Drama, Thriller"
91.0,"Kidnapping, Caucasian Style",8.0,"Comedy, Romance, Music"
91.0,Dennis the Menace,6.0,"Family, Comedy"
91.0,The Muppets,3.0,"Family, Comedy, Music"
92.0,The Empire Strikes Back,10.0,"Adventure, Action, Science Fiction"
92.0,The Lego Movie 2: The Second Part,9.0,"Action, Adventure, Animation, Comedy, Family"
92.0,Once Bitten,0.0,"Comedy, Horror, Romance"
92.0,Bucky Larson: Born to Be a Star,8.0,Comedy
92.0,Scooby-Doo! Pirates Ahoy!,3.0,"Fantasy, Animation, Comedy, Family, Mystery, Adventure"
93.0,The Longest Ride,2.0,"Drama, Romance"
93.0,Of Gods and Men,1.0,"Drama, History"
93.0,The Amityville Horror,0.0,Horror
93.0,The Marine 4: Moving Target,7.0,Action
93.0,Drive Me Crazy,6.0,"Drama, Comedy, Romance"
94.0,Killers,4.0,"Action, Comedy, Thriller, Romance"
94.0,Detective Conan: Magician of the Silver Sky,5.0,"Animation, Mystery"
94.0,Hurricane,7.0,"War, Drama"
94.0,Extra Ordinary,8.0,"Fantasy, Comedy, Horror"
94.0,The King,5.0,"Drama, History, War"
95.0,The Stronghold,0.0,"Action, Adventure, Comedy, Family, Fantasy, History"
95.0,The Hills Have Eyes 2,4.0,"Horror, Thriller"
95.0,El día de los albañiles: Los maistros del amor,10.0,Comedy
95.0,Post Grad,1.0,"Comedy, Drama"
95.0,City of Women,1.0,"Comedy, Drama, Adventure, Fantasy"
96.0,Femme Fatale,8.0,"Thriller, Crime, Romance"
96.0,Code 8,6.0,"Science Fiction, Action, Crime, Thriller, Drama"
96.0,Bigbug,6.0,"Science Fiction, Comedy"
96.0,That Malicious Age,4.0,Drama
96.0,The House of the Spirits,10.0,"Romance, Drama"
97.0,Identifying Features,6.0,Drama
97.0,Star Trek V: The Final Frontier,6.0,"Science Fiction, Action, Adventure, Thriller"
97.0,Easy A,7.0,Comedy
97.0,Pokémon the Movie: Secrets of the Jungle,3.0,"Animation, Adventure"
97.0,Land of the Lost,7.0,"Adventure, Comedy, Science Fiction, Family"
98.0,The Search for Santa Paws,1.0,"Family, Adventure"
98.0,Beyond the Boundary: I'll Be Here – Past,7.0,"Animation, Fantasy, Action, Drama, Comedy"
98.0,Guns Akimbo,1.0,"Comedy, Action"
98.0,Uncharted: Live Action Fan Film,10.0,"Action, Adventure"
98.0,The Ninth Gate,4.0,"Mystery, Thriller"
99.0,My Life in Ruins,3.0,"Comedy, Romance"
99.0,Revolver,8.0,"Drama, Thriller, Crime, Mystery"
99.0,Far From the Tree,2.0,"Animation, Family"
99.0,Silver Linings Playbook,0.0,"Drama, Comedy, Romance"
99.0,The Haunting,1.0,"Horror, Thriller, Fantasy, Mystery"
100.0,Encanto,2.0,"Animation, Comedy, Family, Fantasy"
100.0,Hulk vs. Wolverine,10.0,"Animation, Action, Science Fiction, Adventure, Fantasy"
100.0,Death Note,2.0,"Fantasy, Mystery, Thriller"
100.0,Anne of Green Gables: The Sequel,0.0,"Drama, Romance, Family"
100.0,One Piece: Clockwork Island Adventure,8.0,"Action, Animation, Adventure"
101.0,Planes: Fire & Rescue,5.0,"Animation, Comedy, Adventure, Family"
101.0,Four to Dinner,4.0,"Comedy, Romance"
101.0,Fantastic Beasts: The Crimes of Grindelwald,3.0,"Adventure, Fantasy, Drama"
101.0,Big Hero 6,5.0,"Adventure, Family, Animation, Action, Comedy"
101.0,In a Valley of Violence,2.0,"Crime, Thriller, Western, Action"
102.0,Eternals,7.0,Science Fiction
102.0,American Wrestler: The Wizard,1.0,Drama
102.0,Love and Beans,9.0,"Drama, Comedy"
102.0,Meskina,1.0,"Comedy, Romance"
102.0,Dark City,1.0,"Mystery, Science Fiction"
103.0,Errementari: The Blacksmith and the Devil,3.0,"Drama, Fantasy, Horror"
103.0,Pokémon Apokélypse,0.0,"Crime, Action, Drama"
103.0,Spy,4.0,"Action, Comedy, Crime"
103.0,Northmen: A Viking Saga,2.0,"Adventure, Action, Drama"
103.0,Dolls,8.0,"Drama, Romance"
104.0,Wild Mountain Thyme,9.0,"Romance, Drama"
104.0,Camp Rock 2: The Final Jam,3.0,"Comedy, Music, TV Movie"
104.0,Pawn Sacrifice,3.0,"Thriller, Drama"
104.0,How the West Was Won,6.0,Western
104.0,Last Man,7.0,"Drama, Science Fiction"
105.0,Psycho II,6.0,"Horror, Mystery, Thriller"
105.0,Ocean's Eleven,5.0,"Thriller, Crime"
105.0,Alone,3.0,"Horror, Thriller"
105.0,Winnie the Pooh: Springtime with Roo,3.0,"Family, Animation"
105.0,Tom and Jerry: The Lost Dragon,6.0,"Family, Animation, Comedy"
106.0,Tale of Tales,3.0,"Romance, Fantasy, Horror"
106.0,Naruto Shippuden the Movie: The Lost Tower,6.0,"Adventure, Action, Animation"
106.0,Death Wish 4: The Crackdown,0.0,Action
106.0,Heathers,6.0,"Comedy, Crime"
106.0,Red Planet,8.0,"Thriller, Action, Science Fiction"
107.0,Alien Abduction,6.0,"Horror, Science Fiction, Thriller"
107.0,Leatherface: The Texas Chainsaw Massacre III,7.0,Horror
107.0,Superwho?,2.0,"Comedy, Action"
107.0,A Nightmare on Elm Street 4: The Dream Master,7.0,"Horror, Thriller"
107.0,All the Way Boys,2.0,"Adventure, Action, Comedy"
108.0,Swordfish,8.0,"Action, Crime, Thriller"
108.0,Ashby,5.0,"Drama, Romance, Comedy"
108.0,[REC]²,3.0,"Thriller, Horror"
108.0,In Time,0.0,"Action, Thriller, Science Fiction"
108.0,Hello World,4.0,"Science Fiction, Romance, Animation"
109.0,Boss Level,9.0,"Action, Science Fiction, Thriller"
109.0,The Sisterhood of the Traveling Pants 2,10.0,"Adventure, Comedy, Drama, Family"
109.0,Dragon Ball Z: Resurrection 'F',4.0,"Action, Animation, Science Fiction"
109.0,Still Out of My League,2.0,"Romance, Comedy"
109.0,Dark Water,5.0,Horror
110.0,The Little Hours,10.0,Comedy
110.0,Bad Santa 2,5.0,"Comedy, Crime, Drama, Mystery"
110.0,Ice Soldiers,1.0,"Action, Science Fiction"
110.0,The Objective,7.0,"Action, Horror, Science Fiction, Thriller"
110.0,The Fury,10.0,"Horror, Science Fiction, Thriller"
111.0,Semen Demon,0.0,"Horror, Fantasy"
111.0,Vanguard,2.0,"Action, Adventure, Crime"
111.0,16 Wishes,3.0,"Fantasy, Drama, Family"
111.0,The Drawn Together Movie: The Movie!,6.0,"Animation, Comedy"
111.0,"The Good, the Bad, the Weird",7.0,"Action, Adventure, Comedy, Western"
112.0,Frantz,7.0,"History, Drama, Romance"
112.0,S.W.A.T.,2.0,"Action, Crime, Drama"
112.0,About Time,6.0,"Drama, Romance, Fantasy"
112.0,Paul Blart: Mall Cop,2.0,"Action, Adventure, Comedy, Family"
112.0,Punisher: War Zone,9.0,"Action, Crime"
113.0,"Where'd You Go, Bernadette",8.0,"Drama, Comedy"
113.0,The Descent: Part 2,1.0,"Adventure, Horror, Thriller"
113.0,Executive Decision,10.0,"Action, Adventure, Drama, Thriller"
113.0,Imperium,3.0,"Crime, Drama, Thriller, Mystery"
113.0,The Lost Boys,5.0,"Horror, Comedy"
114.0,"The Good, the Bad, the Weird",5.0,"Action, Adventure, Comedy, Western"
114.0,The Baytown Outlaws,1.0,"Action, Comedy, Crime"
114.0,The Lorax,1.0,"Animation, Family"
114.0,Smokin' Aces 2: Assassins' Ball,10.0,"Action, Comedy"
114.0,The Sixth Sense,8.0,"Mystery, Thriller, Drama"
115.0,I Give It a Year,3.0,"Comedy, Romance"
115.0,Abigail,1.0,"Adventure, Fantasy, Mystery"
115.0,T2 Trainspotting,3.0,"Crime, Drama"
115.0,Vehicle 19,7.0,"Thriller, Action"
115.0,Fantastic Four: Rise of the Silver Surfer,8.0,"Adventure, Fantasy, Action, Thriller"
116.0,This Girl's Life,3.0,Drama
116.0,"Love, Strange Love",0.0,Drama
116.0,Land of the Lost,6.0,"Adventure, Comedy, Science Fiction, Family"
116.0,The X Files: I Want to Believe,3.0,"Drama, Mystery, Science Fiction, Thriller"
116.0,Citizen Kane,7.0,"Mystery, Drama"
117.0,Femme Fatale,8.0,"Thriller, Crime, Romance"
117.0,A Cinderella Story,5.0,Comedy
117.0,Superman vs. The Elite,3.0,"Science Fiction, Animation, Action"
117.0,Parental Guidance,0.0,Comedy
117.0,The After Party,4.0,"Comedy, Music"
118.0,The Desperate Hour,1.0,Thriller
118.0,Time Lapse,4.0,"Thriller, Science Fiction, Mystery"
118.0,The Salvation,0.0,"Drama, Western"
118.0,The Nanny Diaries,0.0,"Comedy, Drama, Romance"
118.0,Cars 2,10.0,"Animation, Family, Adventure, Comedy"
119.0,K-PAX,7.0,"Science Fiction, Drama"
119.0,Suite Française,4.0,"Drama, Romance, War"
119.0,Angels with Dirty Faces,2.0,"Crime, Drama, Thriller"
119.0,Godzilla vs. Biollante,7.0,"Action, Science Fiction"
119.0,ParaNorman,2.0,"Family, Animation, Adventure, Comedy"
120.0,Contagion,10.0,"Drama, Thriller, Science Fiction"
120.0,Cruel Intentions 3,2.0,Drama
120.0,Syriana,9.0,"Drama, Thriller"
120.0,Primal: Tales of Savagery,4.0,"Action, Adventure, Animation"
120.0,ParaNorman,3.0,"Family, Animation, Adventure, Comedy"
121.0,Mirror Mirror,2.0,"Adventure, Comedy, Family, Fantasy"
121.0,Breakfast at Tiffany's,10.0,"Comedy, Romance"
121.0,The Warriors Gate,5.0,"Action, Adventure"
121.0,Poison Ivy 2: Lily,0.0,"Drama, Romance, Thriller"
121.0,Little Fockers,4.0,"Comedy, Romance"
122.0,Fear,5.0,Thriller
122.0,Coming to America,8.0,"Comedy, Romance"
122.0,Vanity Fair,8.0,"Drama, Romance"
122.0,Becky,9.0,"Thriller, Crime, Horror"
122.0,Everly,9.0,"Thriller, Action"
123.0,Héctor El Father: Conocerás la verdad,9.0,"Drama, Documentary"
123.0,Normal,1.0,Drama
123.0,"Diego, The Last Goodbye",6.0,Documentary
123.0,Cold Creek Manor,5.0,"Mystery, Thriller"
123.0,Sin tetas no hay paraíso,7.0,"Crime, Drama"
124.0,Halloweentown High,6.0,"Adventure, Comedy, Family, Fantasy, TV Movie"
124.0,Body of Evidence,7.0,"Drama, Thriller, Romance"
124.0,The Rocker,9.0,"Comedy, Music"
124.0,True Legend,10.0,"Action, Fantasy"
124.0,Lean On Me,1.0,Drama
125.0,Silent Hill,8.0,"Horror, Mystery"
125.0,Mommy,3.0,Drama
125.0,Adventureland,6.0,Comedy
125.0,The King of Fighters,5.0,"Action, Thriller, Science Fiction"
125.0,Chasing Liberty,10.0,"Comedy, Romance"
126.0,The Spy Gone North,1.0,"Drama, History, Thriller"
126.0,47 Meters Down: Uncaged,7.0,"Horror, Drama, Adventure"
126.0,Pandemic,6.0,"Action, Science Fiction, Horror"
126.0,The Lighthouse of the Orcas,3.0,"Drama, Romance"
126.0,The Mummy,7.0,"Adventure, Action, Fantasy"
127.0,Look Who's Talking,10.0,"Comedy, Romance"
127.0,Vivarium,1.0,"Science Fiction, Horror, Mystery"
127.0,The Great Raid,8.0,"Action, History, War"
127.0,8MM,6.0,"Thriller, Crime, Mystery"
127.0,Dracula 2000,5.0,"Thriller, Horror"
128.0,The Party at Kitty and Stud's,9.0,"Comedy, Drama"
128.0,National Security,9.0,"Action, Comedy, Crime, Thriller"
128.0,Beyond the Reach,4.0,Thriller
128.0,The Poughkeepsie Tapes,10.0,"Horror, Mystery, Crime, Thriller"
128.0,Attack on Titan II: End of the World,2.0,"Horror, Science Fiction, Action, Fantasy"
129.0,Pokémon Heroes: Latios and Latias,10.0,"Animation, Adventure, Action, Fantasy"
129.0,Looper,3.0,"Action, Thriller, Science Fiction"
129.0,The Desperate Hour,1.0,Thriller
129.0,Thor,5.0,"Adventure, Fantasy, Action"
129.0,Brain on Fire,0.0,Drama
130.0,Flight Crew,2.0,"Drama, Action"
130.0,Lake Placid 3,6.0,"Horror, Action, Science Fiction, Thriller"
130.0,The Legend of La Llorona,0.0,"Horror, Thriller"
130.0,Dumbo,8.0,"Animation, Family"
130.0,The Contractor,10.0,"Action, Thriller"
131.0,The Best of Enemies,4.0,"Drama, History"
131.0,Sex Drive,10.0,"Comedy, Adventure, Romance"
131.0,Jeepers Creepers,8.0,"Horror, Thriller"
131.0,The Thieves,9.0,"Action, Crime"
131.0,Billie Eilish: The World's a Little Blurry,1.0,"Documentary, Music"
132.0,Species II,8.0,"Science Fiction, Action, Horror"
132.0,Bingo,5.0,"Action, Adventure, Comedy, Family"
132.0,The Harder They Fall,6.0,Western
132.0,One Missed Call,9.0,"Horror, Mystery, Thriller"
132.0,The Forbidden Legend: Sex & Chopsticks,8.0,"Comedy, Drama, Romance"
133.0,Quills,9.0,Drama
133.0,Yakuza Princess,10.0,Action
133.0,The Living Daylights,2.0,"Action, Adventure, Thriller"
133.0,The Beverly Hillbillies,5.0,Comedy
133.0,Chitty Chitty Bang Bang,5.0,"Family, Music, Adventure, Fantasy, Comedy"
134.0,You Don't Mess with the Zohan,7.0,"Comedy, Action"
134.0,El Paseo 6,8.0,Comedy
134.0,Automata,2.0,"Thriller, Science Fiction"
134.0,My Hero Academia: Heroes Rising,8.0,"Animation, Action, Fantasy, Adventure"
134.0,Virus,1.0,"Horror, Action, Science Fiction"
135.0,Lupin the Third: Goemon's Blood Spray,4.0,"Animation, Action, Crime"
135.0,Angels & Demons,8.0,"Thriller, Mystery"
135.0,Ghost in the Shell Arise - Border 3: Ghost Tears,8.0,"Action, Animation, Science Fiction"
135.0,The Tower,7.0,"Action, Drama"
135.0,The Legend of Hercules,8.0,"Action, Adventure"
136.0,Wild Child,0.0,"Comedy, Drama, Romance"
136.0,Norwegian Wood,5.0,"Drama, Romance"
136.0,Dead End,6.0,"Mystery, Horror, Thriller"
136.0,Above the Rim,3.0,Crime
136.0,The Worst Person in the World,0.0,"Comedy, Drama, Romance"
137.0,Sin City,6.0,"Thriller, Action, Crime"
137.0,"Sex, Lies and Death",0.0,"Drama, Thriller, Crime, Romance"
137.0,The Marvels,4.0,"Action, Adventure, Science Fiction"
137.0,The Grey,10.0,"Drama, Thriller, Action, Adventure"
137.0,Absolutely Fabulous: The Movie,8.0,Comedy
138.0,Day of the Mummy,4.0,"Adventure, Horror, Action"
138.0,Casshern,4.0,"Drama, Horror, Science Fiction"
138.0,Empire of the Sun,9.0,"Drama, History, War"
138.0,Petite maman,8.0,"Drama, Fantasy"
138.0,Dragon Ball Z: Bojack Unbound,4.0,"Action, Animation, Science Fiction"
139.0,Manny,6.0,"Documentary, Drama"
139.0,Sweet November,10.0,"Drama, Romance"
139.0,Psycho IV – The Beginning,0.0,"Horror, Mystery, Thriller, TV Movie"
139.0,Dragon Ball Z: Battle of Gods,8.0,"Animation, Action, Science Fiction"
139.0,Murder on the Orient Express,5.0,"Mystery, Crime, Drama"
140.0,20th Century Women,7.0,Drama
140.0,Ask Me Anything,9.0,Drama
140.0,Machine Gun Preacher,9.0,"Action, Thriller, Crime"
140.0,The Ghost of Lord Farquaad,7.0,"Fantasy, Animation, Comedy, Family, Adventure"
140.0,Tolkien,0.0,"War, Drama, History, Romance"
141.0,Annabelle,3.0,Horror
141.0,Click,6.0,"Comedy, Drama, Fantasy"
141.0,"Madrid, 1987",5.0,Drama
141.0,King Arthur: Legend of the Sword,3.0,"Action, Drama, Fantasy"
141.0,Superman: Man of Tomorrow,2.0,"Animation, Action, Science Fiction"
142.0,Mr. Smith Goes to Washington,0.0,"Comedy, Drama"
142.0,Contract Killer,10.0,"Action, Comedy, Thriller"
142.0,Blue Streak,1.0,"Action, Comedy, Crime"
142.0,Pompeii,10.0,"Action, Adventure, History, Romance, Drama"
142.0,Night of the Demons,1.0,Horror
143.0,Get Rich or Die Tryin',9.0,"Drama, Crime, Music"
143.0,Femme Fatale,5.0,"Thriller, Crime, Romance"
143.0,Nacho Libre,4.0,"Comedy, Family"
143.0,The Absent-Minded Professor,8.0,"Comedy, Family, Science Fiction"
143.0,An American Werewolf in London,7.0,"Horror, Comedy"
144.0,"Paris, Texas",4.0,Drama
144.0,Congo,0.0,"Action, Adventure, Science Fiction"
144.0,Scooby-Doo! The Sword and the Scoob,2.0,"Animation, Comedy, Family, Mystery, Adventure, Fantasy"
144.0,Les Misérables,5.0,"Crime, Drama, Thriller"
144.0,The Mist,7.0,"Horror, Science Fiction, Thriller"
145.0,Detective Conan: The Eleventh Striker,6.0,"Mystery, Action, Animation"
145.0,Moxie,7.0,"Comedy, Drama, Music"
145.0,No Filter,4.0,Comedy
145.0,Yogi Bear,4.0,"Comedy, Family, Animation, Adventure"
145.0,You Got Served,6.0,"Music, Drama"
146.0,The Taking of Pelham 1 2 3,0.0,"Thriller, Crime, Action"
146.0,Gamer,2.0,"Action, Thriller, Science Fiction"
146.0,All Roads Lead to Rome,7.0,"Comedy, Romance"
146.0,Tom Jones,9.0,"Adventure, Comedy, Romance"
146.0,A Trip to the Moon,7.0,"Adventure, Fantasy, Science Fiction"
147.0,My Sister's Keeper,2.0,Drama
147.0,Hall Pass,6.0,"Comedy, Romance"
147.0,The Forever Purge,0.0,"Horror, Action, Thriller"
147.0,Albert Nobbs,7.0,Drama
147.0,Doctor Sleep,6.0,"Horror, Thriller"
148.0,The Darkest Hour,3.0,"Horror, Action, Thriller, Science Fiction"
148.0,The Orphanage,2.0,"Horror, Drama, Thriller"
148.0,SPF-18,9.0,"Romance, Drama"
148.0,Moulin Rouge!,10.0,"Drama, Romance, Music"
148.0,Ride or Die,9.0,"Drama, Romance, Thriller"
149.0,Blade of the Immortal,1.0,"Action, Drama, Fantasy"
149.0,Bait,1.0,"Action, Horror, Thriller"
149.0,Bad Cat,7.0,"Comedy, Animation, Action"
149.0,Push,4.0,"Science Fiction, Action"
149.0,The First Wives Club,10.0,Comedy
150.0,Angel of Mine,9.0,"Drama, Thriller, Mystery"
150.0,Infidelity in Suburbia,4.0,"Thriller, TV Movie"
150.0,Mower Minions,7.0,"Comedy, Animation"
150.0,All for Her,1.0,Drama
150.0,Glengarry Glen Ross,4.0,"Crime, Drama, Mystery"
151.0,Matando Cabos 2: La Máscara del Máscara,4.0,"Action, Comedy, Adventure"
151.0,The Predator,4.0,"Science Fiction, Action, Adventure, Comedy"
151.0,Feel the Beat,10.0,"Comedy, Music, Drama"
151.0,The Stanford Prison Experiment,5.0,Thriller
151.0,Why Him?,3.0,Comedy
152.0,Twin Peaks: Fire Walk with Me,3.0,"Drama, Mystery, Horror"
152.0,Runaway Bride,7.0,"Comedy, Romance"
152.0,Paranormal Movie,0.0,Comedy
152.0,Fortress,9.0,"Action, Thriller, Science Fiction"
152.0,Legend,4.0,"Crime, Thriller"
153.0,When Harry Met Sally...,0.0,"Comedy, Romance, Drama"
153.0,Ranma ½,6.0,"Action, Comedy, Fantasy"
153.0,Stealth,2.0,"Science Fiction, Action, War"
153.0,Tenacious D in The Pick of Destiny,2.0,"Comedy, Music"
153.0,White Boy Rick,6.0,"Crime, Drama"
154.0,Dear Rider: The Jake Burton Story,6.0,Documentary
154.0,Valhalla,7.0,"Adventure, Fantasy"
154.0,God of Gamblers' Return,1.0,"Action, Comedy"
154.0,Major League,3.0,Comedy
154.0,The Bourne Identity,4.0,"Action, Drama, Mystery, Thriller"
155.0,Ferris Bueller's Day Off,2.0,Comedy
155.0,The Elephant Man,2.0,"Drama, History"
155.0,Good Time,8.0,"Thriller, Crime, Drama"
155.0,Sex: A Relationship and Not Marriage,7.0,"Romance, Drama"
155.0,Daredevil,7.0,"Fantasy, Action"
156.0,Terror Trap,4.0,"Horror, Thriller"
156.0,Dragon Ball Z: Fusion Reborn,0.0,"Animation, Action, Fantasy, Science Fiction"
156.0,The Tuche Family,0.0,Comedy
156.0,Sheep & Wolves: Pig Deal,10.0,"Animation, Adventure, Comedy, Family"
156.0,The House of the Devil,6.0,"Horror, Mystery"
157.0,Semen Demon,0.0,"Horror, Fantasy"
157.0,Adventures in Babysitting,2.0,"TV Movie, Comedy, Family"
157.0,Love the Coopers,1.0,"Comedy, Family, Drama"
157.0,Tristana,6.0,Drama
157.0,Restless,5.0,"Action, Thriller, Crime"
158.0,Quo Vadis,8.0,"Drama, History, Romance"
158.0,Vicky and Her Mystery,5.0,"Adventure, Family, Drama"
158.0,The Life Aquatic with Steve Zissou,0.0,"Adventure, Comedy, Drama"
158.0,Trouble with the Curve,6.0,"Drama, Romance"
158.0,Free Guy,0.0,"Comedy, Action, Adventure, Science Fiction"
159.0,Miss March,9.0,"Comedy, Romance"
159.0,Neighbors,4.0,Comedy
159.0,Evil,2.0,Drama
159.0,The Blackcoat's Daughter,2.0,"Horror, Thriller"
159.0,Then Came You,3.0,"Comedy, Drama"
160.0,Heartbreakers,4.0,"Comedy, Romance, Crime"
160.0,The Pelican Brief,9.0,"Mystery, Drama, Thriller, Crime"
160.0,Ted,0.0,"Comedy, Fantasy"
160.0,Ben 10: Secret of the Omnitrix,5.0,"Animation, Science Fiction, Family"
160.0,An American Tail: Fievel Goes West,0.0,"Adventure, Animation, Family, Western"
161.0,The Amazing Spider-Man,8.0,"Action, Adventure, Fantasy"
161.0,Home Sweet Home Alone,2.0,"Family, Comedy"
161.0,La Bamba,0.0,"Drama, Music"
161.0,Pretty Baby,4.0,Drama
161.0,The Land Before Time,8.0,"Family, Animation, Adventure"
162.0,Kite,3.0,"Animation, Crime, Action, Thriller"
162.0,The Far Country,2.0,Western
162.0,Your Highness,5.0,"Comedy, Fantasy"
162.0,Boat Trip,6.0,Comedy
162.0,Detective Conan: Crossroad in the Ancient Capital,2.0,"Mystery, Animation"
163.0,Phantom,8.0,Thriller
163.0,Ford v Ferrari,4.0,"Drama, Action, History"
163.0,The Cured,3.0,"Horror, Drama, Science Fiction"
163.0,The Gendarme and the Gendarmettes,10.0,Comedy
163.0,Candy,7.0,"Drama, Romance"
164.0,Kimi,8.0,Thriller
164.0,Breaking News in Yuba County,8.0,"Comedy, Drama, Crime, Thriller"
164.0,Robin Hood,9.0,"Adventure, Action, Thriller"
164.0,The Rugrats Movie,10.0,"Family, Animation, Comedy, Adventure"
164.0,xXx,10.0,"Action, Adventure, Thriller"
165.0,Incarnate,5.0,"Horror, Thriller"
165.0,Arthur & Merlin: Knights of Camelot,7.0,"Adventure, History, Action"
165.0,The Bribe of Heaven,7.0,Comedy
165.0,Cats & Dogs 3: Paws Unite,0.0,"Comedy, Action"
165.0,Portrait of a Lady on Fire,9.0,"Drama, History, Romance"
166.0,The Defiant Ones,9.0,"Crime, Drama"
166.0,Tower Heist,2.0,"Action, Comedy"
166.0,I Origins,8.0,"Science Fiction, Drama"
166.0,Dawn of the Dead,2.0,Horror
166.0,Maleficent,6.0,"Fantasy, Adventure, Action, Family, Romance"
167.0,Be Careful What You Wish For,2.0,Horror
167.0,"See No Evil, Hear No Evil",5.0,"Crime, Comedy"
167.0,Showdown in Little Tokyo,6.0,Action
167.0,Kill Bill: The Whole Bloody Affair,8.0,"Action, Crime, Thriller"
167.0,The Current War,9.0,"Drama, History"
168.0,Bagdad Cafe,7.0,"Comedy, Drama"
168.0,Jason X,4.0,"Horror, Science Fiction"
168.0,The Sand Pebbles,3.0,"Adventure, War"
168.0,Leal,7.0,"Action, Crime, Drama"
168.0,A Few Good Men,0.0,Drama
169.0,Ava,2.0,"Action, Crime, Drama, Thriller"
169.0,Half Brothers,5.0,"Comedy, Drama"
169.0,Ted Bundy: Mind of a Monster,4.0,"Crime, Documentary"
169.0,Kizumonogatari Part 3: Reiketsu,0.0,"Animation, Fantasy, Mystery"
169.0,Evil Eye,6.0,"Mystery, Thriller, Horror"
170.0,The Cabin in the Woods,5.0,"Horror, Comedy, Fantasy, Thriller"
170.0,Moonstruck,4.0,"Comedy, Drama, Romance"
170.0,Barabbas,7.0,"Adventure, Drama, History"
170.0,The Rental,7.0,Horror
170.0,"Yours, Mine & Ours",4.0,"Comedy, Family, Romance"
171.0,Pandora,5.0,"Thriller, Drama, Action"
171.0,Kronk's New Groove,10.0,"Animation, Comedy, Family"
171.0,The Mummy: Tomb of the Dragon Emperor,1.0,"Adventure, Action, Fantasy"
171.0,Into the Sun,9.0,"Action, Thriller"
171.0,Le Divorce,3.0,"Comedy, Drama, Romance"
172.0,A Hero,3.0,"Drama, Thriller"
172.0,Delivery Man,7.0,Comedy
172.0,Fantastic Four: Rise of the Silver Surfer,1.0,"Adventure, Fantasy, Action, Thriller"
172.0,Deadly Illusions,7.0,"Thriller, Drama"
172.0,If Only,5.0,"Fantasy, Drama, Romance"
173.0,Romance & Cigarettes,4.0,"Comedy, Music, Romance"
173.0,Los Modernos,5.0,Drama
173.0,Radius,4.0,"Fantasy, Science Fiction, Thriller"
173.0,The Exorcism of Carmen Farias,10.0,Horror
173.0,Signs,2.0,"Drama, Thriller, Science Fiction, Mystery"
174.0,Mirrors,9.0,"Horror, Mystery, Thriller, Drama"
174.0,Argo,1.0,"Drama, Thriller"
174.0,"Hail, Caesar!",10.0,"Comedy, Drama, Mystery"
174.0,St. Trinian's,5.0,"Comedy, Family, Science Fiction"
